loan_id,origination_date,origination_month,person_age,age_group,person_income,income_band,person_home_ownership,person_emp_length,employment_stability,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,loan_status,loan_status_label,default_probability,credit_risk_score,risk_tier,loan_decision,decision_reasons,persona
L130143,2024-08-02,2024-08,46,46+,105000,100k+,RENT,4.0,Established(3-7y),EDUCATION,A,6000,7.14,0.0571,0.0571,0.0041,N,16,Deep(10y+),0,0,0,1,0,Non-Default,0.0635867831082733,862,Very Low,Approve,Very Low risk tier (PD=6.4%) — strong repayment profile.,The Steady Earner
L130144,2024-08-16,2024-08,42,36-45,110000,100k+,RENT,5.0,Established(3-7y),MEDICAL,A,6000,8.9,0.0545,0.0545,0.0049,N,14,Deep(10y+),0,0,0,1,0,Non-Default,0.1278541510030225,823,Very Low,Approve,Very Low risk tier (PD=12.8%) — strong repayment profile.,The Steady Earner
L130145,2024-10-15,2024-10,42,36-45,160000,100k+,RENT,6.0,Established(3-7y),VENTURE,B,6000,10.65,0.0375,0.0375,0.004,N,17,Deep(10y+),0,0,0,1,0,Non-Default,0.0731307397115855,856,Very Low,Approve,Very Low risk tier (PD=7.3%) — strong repayment profile.,The Steady Earner
L130146,2023-02-10,2023-02,41,36-45,50780,50-75k,MORTGAGE,14.0,Stable(7y+),PERSONAL,B,6000,10.99,0.1182,0.1182,0.013,N,17,Deep(10y+),0,0,0,0,0,Non-Default,0.1784833198780025,793,Very Low,Approve,Very Low risk tier (PD=17.8%) — strong repayment profile.,The Steady Earner
L130147,2023-01-03,2023-01,42,36-45,51000,50-75k,OWN,6.0,Established(3-7y),VENTURE,B,18000,9.91,0.3529,0.3529,0.035,N,13,Deep(10y+),0,0,0,0,0,Non-Default,0.1048037413462517,837,Very Low,Approve,Very Low risk tier (PD=10.5%) — strong repayment profile.,The Steady Earner
L130148,2023-04-04,2023-04,42,36-45,51000,50-75k,MORTGAGE,5.0,Established(3-7y),DEBTCONSOLIDATION,A,20000,8.49,0.3922,0.3922,0.0333,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.7032148654858573,478,Very High,Reject,Very High risk tier (PD=70.3%) — default probability too high for approval under current risk appetite.,The Steady Earner
L130149,2023-02-28,2023-02,36,36-45,25000,<25k,RENT,2.0,Early(1-3y),PERSONAL,B,6200,9.91,0.248,0.248,0.0246,N,14,Deep(10y+),0,0,0,1,1,Default,0.667597029315222,499,High,Manual Review,High risk tier (PD=66.8%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L130150,2024-02-11,2024-02,40,36-45,44000,25-50k,RENT,9.0,Stable(7y+),MEDICAL,A,6200,5.42,0.1409,0.1409,0.0076,N,17,Deep(10y+),0,0,0,1,0,Non-Default,0.2283249024598636,763,Low,Approve,Low risk tier (PD=22.8%) — acceptable risk under standard policy.,The Moderate Borrower
L130151,2023-01-18,2023-01,43,36-45,33500,25-50k,RENT,4.0,Established(3-7y),PERSONAL,C,6225,14.79,0.1858,0.1858,0.0275,N,17,Deep(10y+),0,0,0,1,0,Non-Default,0.6254251787491811,525,High,Manual Review,High risk tier (PD=62.5%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L130152,2024-05-08,2024-05,45,36-45,51000,50-75k,MORTGAGE,2.0,Early(1-3y),MEDICAL,A,7000,7.88,0.1373,0.1373,0.0108,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.1575375790372531,805,Very Low,Approve,Very Low risk tier (PD=15.8%) — strong repayment profile.,The Steady Earner
L130153,2024-05-22,2024-05,37,36-45,55000,50-75k,RENT,3.0,Early(1-3y),HOMEIMPROVEMENT,E,7000,16.32,0.1273,0.1273,0.0208,Y,13,Deep(10y+),1,0,0,1,0,Non-Default,0.9449663199538972,333,Very High,Reject,Very High risk tier (PD=94.5%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L130154,2024-08-08,2024-08,41,36-45,51000,50-75k,MORTGAGE,10.0,Stable(7y+),HOMEIMPROVEMENT,A,14500,8.94,0.2843,0.2843,0.0254,N,11,Deep(10y+),0,0,0,0,0,Non-Default,0.5561818402834645,566,High,Manual Review,High risk tier (PD=55.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Steady Earner
L130155,2023-11-28,2023-11,36,36-45,51000,50-75k,MORTGAGE,2.0,Early(1-3y),VENTURE,B,1000,11.83,0.0196,0.0196,0.0023,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.0619666697964158,863,Very Low,Approve,Very Low risk tier (PD=6.2%) — strong repayment profile.,The Steady Earner
L130156,2023-06-18,2023-06,37,36-45,51000,50-75k,MORTGAGE,3.0,Early(1-3y),DEBTCONSOLIDATION,C,12800,12.84,0.251,0.251,0.0322,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.5553739010226696,567,High,Manual Review,High risk tier (PD=55.5%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Established Homeowner
L130157,2024-11-02,2024-11,44,36-45,57600,50-75k,RENT,12.0,Stable(7y+),PERSONAL,A,7000,7.4,0.1215,0.1215,0.009,N,11,Deep(10y+),0,0,0,1,0,Non-Default,0.1695058100578893,798,Very Low,Approve,Very Low risk tier (PD=17.0%) — strong repayment profile.,The Steady Earner
L130158,2024-11-11,2024-11,48,46+,57996,50-75k,RENT,2.0,Early(1-3y),HOMEIMPROVEMENT,C,7000,13.61,0.1207,0.1207,0.0164,Y,12,Deep(10y+),1,0,0,1,0,Non-Default,0.5543787433112363,567,High,Manual Review,High risk tier (PD=55.4%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L130159,2023-07-25,2023-07,36,36-45,51000,50-75k,MORTGAGE,4.0,Established(3-7y),HOMEIMPROVEMENT,B,4775,11.14,0.0936,0.0936,0.0104,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.2766240821686422,734,Low,Approve,Low risk tier (PD=27.7%) — acceptable risk under standard policy.,The Steady Earner
L130160,2024-06-04,2024-06,39,36-45,51000,50-75k,OWN,12.0,Stable(7y+),EDUCATION,C,12000,11.34,0.2353,0.2353,0.0267,N,17,Deep(10y+),0,0,0,0,0,Non-Default,0.080123418142336,852,Very Low,Approve,Very Low risk tier (PD=8.0%) — strong repayment profile.,The Moderate Borrower
L130161,2024-05-19,2024-05,36,36-45,52000,50-75k,RENT,2.0,Early(1-3y),DEBTCONSOLIDATION,C,7000,13.85,0.1346,0.1346,0.0186,N,11,Deep(10y+),0,0,0,1,1,Default,0.5492460380705828,570,High,Manual Review,High risk tier (PD=54.9%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Debt Juggler
L130162,2023-12-12,2023-12,45,36-45,54000,50-75k,RENT,3.0,Early(1-3y),EDUCATION,C,7000,13.48,0.1296,0.1296,0.0175,N,16,Deep(10y+),0,0,0,1,1,Default,0.3495244094061759,690,Low,Approve,Low risk tier (PD=35.0%) — acceptable risk under standard policy.,The Moderate Borrower
L130163,2023-10-31,2023-10,36,36-45,60000,50-75k,RENT,3.0,Early(1-3y),HOMEIMPROVEMENT,A,7000,7.88,0.1167,0.1167,0.0092,N,12,Deep(10y+),0,0,0,1,0,Non-Default,0.2994256634122898,720,Low,Approve,Low risk tier (PD=29.9%) — acceptable risk under standard policy.,The Steady Earner
L130164,2023-04-25,2023-04,42,36-45,55392,50-75k,RENT,17.0,Stable(7y+),DEBTCONSOLIDATION,D,7000,15.95,0.1264,0.1264,0.0202,Y,15,Deep(10y+),1,0,0,1,1,Default,0.9010641707399226,359,Very High,Reject,Very High risk tier (PD=90.1%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L130165,2024-10-25,2024-10,50,46+,51500,50-75k,OWN,7.0,Established(3-7y),VENTURE,A,10875,7.49,0.2112,0.2112,0.0158,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.0250462905275561,885,Very Low,Approve,Very Low risk tier (PD=2.5%) — strong repayment profile.,The Steady Earner
L130166,2023-03-28,2023-03,38,36-45,62000,50-75k,RENT,5.0,Established(3-7y),EDUCATION,B,7000,10.62,0.1129,0.1129,0.012,N,14,Deep(10y+),0,0,0,1,0,Non-Default,0.2040194368313379,778,Low,Approve,Low risk tier (PD=20.4%) — acceptable risk under standard policy.,The Steady Earner
L130167,2023-04-05,2023-04,46,46+,51600,50-75k,MORTGAGE,16.0,Stable(7y+),PERSONAL,A,10000,7.51,0.1938,0.1938,0.0146,N,17,Deep(10y+),0,0,0,0,0,Non-Default,0.1889648168880591,787,Very Low,Approve,Very Low risk tier (PD=18.9%) — strong repayment profile.,The Steady Earner
L130168,2024-03-03,2024-03,38,36-45,65000,50-75k,RENT,2.0,Early(1-3y),VENTURE,A,7000,7.88,0.1077,0.1077,0.0085,N,11,Deep(10y+),0,0,0,1,0,Non-Default,0.0897658791606977,846,Very Low,Approve,Very Low risk tier (PD=9.0%) — strong repayment profile.,The Steady Earner
L130169,2024-11-28,2024-11,36,36-45,51996,50-75k,OWN,7.0,Established(3-7y),HOMEIMPROVEMENT,B,8500,11.49,0.1635,0.1635,0.0188,N,16,Deep(10y+),0,0,0,0,0,Non-Default,0.1038268029811926,838,Very Low,Approve,Very Low risk tier (PD=10.4%) — strong repayment profile.,The Steady Earner
L130170,2024-03-25,2024-03,40,36-45,68000,50-75k,RENT,12.0,Stable(7y+),HOMEIMPROVEMENT,A,7000,7.51,0.1029,0.1029,0.0077,N,11,Deep(10y+),0,0,0,1,0,Non-Default,0.2499058865471054,750,Low,Approve,Low risk tier (PD=25.0%) — acceptable risk under standard policy.,The Steady Earner
L130171,2024-09-17,2024-09,39,36-45,73882,50-75k,RENT,17.0,Stable(7y+),MEDICAL,B,7000,9.91,0.0947,0.0947,0.0094,N,13,Deep(10y+),0,0,0,1,0,Non-Default,0.2299321772346273,762,Low,Approve,Low risk tier (PD=23.0%) — acceptable risk under standard policy.,The Steady Earner
L130172,2024-06-24,2024-06,36,36-45,51996,50-75k,MORTGAGE,8.0,Stable(7y+),MEDICAL,B,7500,10.51,0.1442,0.1442,0.0152,N,15,Deep(10y+),0,0,0,0,0,Non-Default,0.2398735747633588,756,Low,Approve,Low risk tier (PD=24.0%) — acceptable risk under standard policy.,The Steady Earner
L130173,2024-12-15,2024-12,37,36-45,52000,50-75k,MORTGAGE,1.0,Unstable(<1y),VENTURE,A,15000,7.49,0.2885,0.2885,0.0216,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.2325381964205341,760,Low,Approve,Low risk tier (PD=23.3%) — acceptable risk under standard policy.,The Steady Earner
L130174,2023-01-02,2023-01,36,36-45,75000,50-75k,RENT,12.0,Stable(7y+),MEDICAL,A,7000,6.92,0.0933,0.0933,0.0065,N,17,Deep(10y+),0,0,0,1,0,Non-Default,0.1420895124362232,815,Very Low,Approve,Very Low risk tier (PD=14.2%) — strong repayment profile.,The Steady Earner
L130175,2023-03-19,2023-03,36,36-45,46000,25-50k,MORTGAGE,6.0,Established(3-7y),PERSONAL,C,5350,15.27,0.1163,0.1163,0.0178,N,12,Deep(10y+),0,0,0,0,1,Default,0.3282984875200426,703,Low,Approve,Low risk tier (PD=32.8%) — acceptable risk under standard policy.,The Established Homeowner
L130176,2023-11-20,2023-11,36,36-45,52000,50-75k,MORTGAGE,20.0,Stable(7y+),VENTURE,A,8325,7.49,0.1601,0.1601,0.012,N,17,Deep(10y+),0,0,0,0,0,Non-Default,0.0877194122405168,847,Very Low,Approve,Very Low risk tier (PD=8.8%) — strong repayment profile.,The Steady Earner
L130177,2023-04-08,2023-04,38,36-45,52000,50-75k,MORTGAGE,13.0,Stable(7y+),DEBTCONSOLIDATION,B,5000,10.99,0.0962,0.0962,0.0106,N,15,Deep(10y+),0,0,0,0,0,Non-Default,0.2240339980195587,766,Low,Approve,Low risk tier (PD=22.4%) — acceptable risk under standard policy.,The Steady Earner
L130178,2024-09-20,2024-09,42,36-45,97600,75-100k,RENT,0.0,Unstable(<1y),EDUCATION,A,7000,8.9,0.0717,0.0717,0.0064,N,13,Deep(10y+),0,0,0,1,0,Non-Default,0.0919947819390419,845,Very Low,Approve,Very Low risk tier (PD=9.2%) — strong repayment profile.,The Steady Earner
L130179,2023-04-20,2023-04,47,46+,52000,50-75k,MORTGAGE,4.0,Established(3-7y),MEDICAL,A,12000,7.29,0.2308,0.2308,0.0168,N,16,Deep(10y+),0,0,0,0,0,Non-Default,0.2878682750085128,727,Low,Approve,Low risk tier (PD=28.8%) — acceptable risk under standard policy.,The Steady Earner
L130180,2024-11-09,2024-11,37,36-45,52000,50-75k,MORTGAGE,3.0,Early(1-3y),DEBTCONSOLIDATION,B,6000,8.88,0.1154,0.1154,0.0102,N,16,Deep(10y+),0,0,0,0,0,Non-Default,0.1950764541175824,783,Very Low,Approve,Very Low risk tier (PD=19.5%) — strong repayment profile.,The Steady Earner
L130181,2024-04-01,2024-04,43,36-45,175436,100k+,RENT,1.0,Unstable(<1y),HOMEIMPROVEMENT,A,7000,5.99,0.0399,0.0399,0.0024,N,12,Deep(10y+),0,0,0,1,0,Non-Default,0.09622618573287,842,Very Low,Approve,Very Low risk tier (PD=9.6%) — strong repayment profile.,The Steady Earner
L130182,2024-05-02,2024-05,37,36-45,14400,<25k,RENT,2.0,Early(1-3y),PERSONAL,A,6950,7.66,0.4826,0.4826,0.037,N,13,Deep(10y+),0,1,0,1,1,Default,0.9818926854336532,311,Very High,Reject,Very High risk tier (PD=98.2%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L130183,2024-01-06,2024-01,38,36-45,52000,50-75k,OWN,3.0,Early(1-3y),PERSONAL,D,8000,15.21,0.1538,0.1538,0.0234,N,13,Deep(10y+),0,0,0,0,0,Non-Default,0.3733323033667654,676,Moderate,Approve with Conditions,Moderate risk tier (PD=37.3%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Moderate Borrower
L130184,2023-12-03,2023-12,36,36-45,52000,50-75k,MORTGAGE,8.0,Stable(7y+),DEBTCONSOLIDATION,B,2275,11.86,0.0438,0.0438,0.0052,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.1858331864453929,789,Very Low,Approve,Very Low risk tier (PD=18.6%) — strong repayment profile.,The Steady Earner
L130185,2024-08-21,2024-08,40,36-45,52000,50-75k,MORTGAGE,7.0,Established(3-7y),DEBTCONSOLIDATION,B,15250,11.86,0.2933,0.2933,0.0348,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.5664434872367549,560,High,Manual Review,High risk tier (PD=56.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Steady Earner
L130186,2023-01-22,2023-01,36,36-45,52000,50-75k,MORTGAGE,2.0,Early(1-3y),HOMEIMPROVEMENT,A,8000,7.51,0.1538,0.1538,0.0116,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.2504230143235848,750,Low,Approve,Low risk tier (PD=25.0%) — acceptable risk under standard policy.,The Steady Earner
L130187,2024-12-22,2024-12,37,36-45,21600,<25k,RENT,4.0,Established(3-7y),MEDICAL,A,6500,8.49,0.3009,0.3009,0.0255,N,12,Deep(10y+),0,0,0,1,0,Non-Default,0.8145132085846352,411,Very High,Reject,Very High risk tier (PD=81.5%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L130188,2023-11-01,2023-11,38,36-45,52000,50-75k,MORTGAGE,3.0,Early(1-3y),DEBTCONSOLIDATION,A,15250,7.88,0.2933,0.2933,0.0231,N,15,Deep(10y+),0,0,0,0,0,Non-Default,0.4827075355883951,610,Moderate,Approve with Conditions,Moderate risk tier (PD=48.3%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Steady Earner
L130189,2023-09-29,2023-09,36,36-45,24000,<25k,RENT,3.0,Early(1-3y),MEDICAL,A,6500,7.29,0.2708,0.2708,0.0197,N,13,Deep(10y+),0,0,0,1,0,Non-Default,0.7225375932387569,466,Very High,Reject,Very High risk tier (PD=72.3%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L130190,2024-05-04,2024-05,41,36-45,28800,25-50k,RENT,2.0,Early(1-3y),MEDICAL,B,6500,12.69,0.2257,0.2257,0.0286,N,15,Deep(10y+),0,0,0,1,0,Non-Default,0.7030519925704013,478,Very High,Reject,Very High risk tier (PD=70.3%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L130191,2024-03-21,2024-03,37,36-45,30000,25-50k,RENT,6.0,Established(3-7y),MEDICAL,B,6500,10.37,0.2167,0.2167,0.0225,N,11,Deep(10y+),0,0,0,1,0,Non-Default,0.6309199638794502,521,High,Manual Review,High risk tier (PD=63.1%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L130192,2023-10-05,2023-10,41,36-45,30600,25-50k,RENT,0.0,Unstable(<1y),DEBTCONSOLIDATION,B,6500,10.65,0.2124,0.2124,0.0226,N,12,Deep(10y+),0,0,0,1,0,Non-Default,0.6662206271013243,500,High,Manual Review,High risk tier (PD=66.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Debt Juggler
L130193,2024-10-12,2024-10,47,46+,31400,25-50k,RENT,1.0,Unstable(<1y),VENTURE,A,6500,9.32,0.207,0.207,0.0193,N,16,Deep(10y+),0,0,0,1,0,Non-Default,0.3346934884862057,699,Low,Approve,Low risk tier (PD=33.5%) — acceptable risk under standard policy.,The Moderate Borrower
L130194,2024-01-12,2024-01,45,36-45,52000,50-75k,MORTGAGE,11.0,Stable(7y+),EDUCATION,A,14000,7.49,0.2692,0.2692,0.0202,N,16,Deep(10y+),0,0,0,0,0,Non-Default,0.2675568788133493,739,Low,Approve,Low risk tier (PD=26.8%) — acceptable risk under standard policy.,The Steady Earner
L130195,2023-08-20,2023-08,44,36-45,52000,50-75k,MORTGAGE,2.0,Early(1-3y),VENTURE,A,6000,8.59,0.1154,0.1154,0.0099,N,11,Deep(10y+),0,0,0,0,0,Non-Default,0.0668006233818081,860,Very Low,Approve,Very Low risk tier (PD=6.7%) — strong repayment profile.,The Steady Earner
L130196,2024-08-14,2024-08,36,36-45,52000,50-75k,OWN,8.0,Stable(7y+),VENTURE,A,3000,9.63,0.0577,0.0577,0.0056,N,15,Deep(10y+),0,0,0,0,0,Non-Default,0.0092440724223988,894,Very Low,Approve,Very Low risk tier (PD=0.9%) — strong repayment profile.,The Steady Earner
L130197,2024-03-01,2024-03,41,36-45,52000,50-75k,MORTGAGE,25.0,Stable(7y+),DEBTCONSOLIDATION,A,1500,8.32,0.0288,0.0288,0.0024,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.0880082264169459,847,Very Low,Approve,Very Low risk tier (PD=8.8%) — strong repayment profile.,The Steady Earner
L130198,2023-02-24,2023-02,47,46+,52000,50-75k,OWN,2.0,Early(1-3y),VENTURE,B,5000,10.08,0.0962,0.0962,0.0097,N,12,Deep(10y+),0,0,0,0,0,Non-Default,0.0143961332611528,891,Very Low,Approve,Very Low risk tier (PD=1.4%) — strong repayment profile.,The Steady Earner
L130199,2024-03-16,2024-03,39,36-45,42000,25-50k,RENT,4.0,Established(3-7y),MEDICAL,C,6500,13.99,0.1548,0.1548,0.0217,Y,14,Deep(10y+),1,0,0,1,0,Non-Default,0.5664908494204477,560,High,Manual Review,High risk tier (PD=56.6%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L130200,2023-02-03,2023-02,37,36-45,52188,50-75k,MORTGAGE,14.0,Stable(7y+),HOMEIMPROVEMENT,A,10000,5.79,0.1916,0.1916,0.0111,N,17,Deep(10y+),0,0,0,0,0,Non-Default,0.2841617395207154,730,Low,Approve,Low risk tier (PD=28.4%) — acceptable risk under standard policy.,The Steady Earner
L130201,2023-11-25,2023-11,40,36-45,52200,50-75k,MORTGAGE,3.0,Early(1-3y),PERSONAL,D,4000,15.31,0.0766,0.0766,0.0117,N,15,Deep(10y+),0,0,0,0,0,Non-Default,0.695182421343166,483,High,Manual Review,High risk tier (PD=69.5%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Established Homeowner
L130202,2024-03-29,2024-03,36,36-45,50000,25-50k,RENT,5.0,Established(3-7y),EDUCATION,A,6500,7.49,0.13,0.13,0.0097,N,15,Deep(10y+),0,0,0,1,0,Non-Default,0.1661799371573997,800,Very Low,Approve,Very Low risk tier (PD=16.6%) — strong repayment profile.,The Steady Earner
L130203,2024-01-23,2024-01,42,36-45,52400,50-75k,MORTGAGE,14.0,Stable(7y+),HOMEIMPROVEMENT,B,21000,10.38,0.4008,0.4008,0.0416,N,13,Deep(10y+),0,1,0,0,0,Non-Default,0.8058171030261164,417,Very High,Reject,Very High risk tier (PD=80.6%) — default probability too high for approval under current risk appetite.,The Steady Earner
L130204,2024-03-05,2024-03,39,36-45,52000,50-75k,RENT,5.0,Established(3-7y),PERSONAL,B,6500,10.99,0.125,0.125,0.0137,N,12,Deep(10y+),0,0,0,1,0,Non-Default,0.2949380512918575,723,Low,Approve,Low risk tier (PD=29.5%) — acceptable risk under standard policy.,The Steady Earner
L130205,2024-04-20,2024-04,39,36-45,53000,50-75k,RENT,15.0,Stable(7y+),EDUCATION,A,6500,7.29,0.1226,0.1226,0.0089,N,17,Deep(10y+),0,0,0,1,0,Non-Default,0.1489993945864844,811,Very Low,Approve,Very Low risk tier (PD=14.9%) — strong repayment profile.,The Steady Earner
L130206,2023-05-05,2023-05,38,36-45,55000,50-75k,RENT,0.0,Unstable(<1y),EDUCATION,C,6500,11.03,0.1182,0.1182,0.013,Y,12,Deep(10y+),1,0,0,1,0,Non-Default,0.2554246777766687,747,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L130207,2024-06-06,2024-06,40,36-45,60000,50-75k,RENT,0.0,Unstable(<1y),DEBTCONSOLIDATION,B,6500,11.11,0.1083,0.1083,0.012,N,13,Deep(10y+),0,0,0,1,0,Non-Default,0.3497479452990912,690,Low,Approve,Low risk tier (PD=35.0%) — acceptable risk under standard policy.,The Steady Earner
L130208,2024-04-26,2024-04,36,36-45,52660,50-75k,MORTGAGE,2.0,Early(1-3y),HOMEIMPROVEMENT,C,15000,13.16,0.2848,0.2848,0.0375,Y,13,Deep(10y+),1,0,0,0,0,Non-Default,0.6594029484992845,504,High,Manual Review,High risk tier (PD=65.9%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L130209,2023-11-13,2023-11,40,36-45,75000,50-75k,RENT,3.0,Early(1-3y),EDUCATION,A,6500,7.9,0.0867,0.0867,0.0068,N,15,Deep(10y+),0,0,0,1,0,Non-Default,0.1008625853143885,839,Very Low,Approve,Very Low risk tier (PD=10.1%) — strong repayment profile.,The Steady Earner
L130210,2023-05-02,2023-05,36,36-45,46800,25-50k,MORTGAGE,20.0,Stable(7y+),MEDICAL,A,2800,7.51,0.0598,0.0598,0.0045,N,12,Deep(10y+),0,0,0,0,1,Default,0.0851293322197557,849,Very Low,Approve,Very Low risk tier (PD=8.5%) — strong repayment profile.,The Established Homeowner
L130211,2024-06-30,2024-06,46,46+,52800,50-75k,MORTGAGE,1.0,Unstable(<1y),MEDICAL,A,2800,6.76,0.053,0.053,0.0036,N,14,Deep(10y+),0,0,0,0,0,Non-Default,0.0655572356645507,861,Very Low,Approve,Very Low risk tier (PD=6.6%) — strong repayment profile.,The Steady Earner
L130212,2024-08-03,2024-08,37,36-45,26240,25-50k,RENT,0.0,Unstable(<1y),VENTURE,B,6600,11.49,0.2515,0.2515,0.0289,N,15,Deep(10y+),0,0,0,1,0,Non-Default,0.5563559257558293,566,High,Manual Review,High risk tier (PD=55.6%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L130213,2023-11-09,2023-11,41,36-45,53000,50-75k,MORTGAGE,20.0,Stable(7y+),VENTURE,C,11000,13.48,0.2075,0.2075,0.028,Y,14,Deep(10y+),1,0,0,0,0,Non-Default,0.2460412062172628,752,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
